,Unnamed: 0,book_id,book_language,book_series_number,book_title,book_author,book_year,sentence_page,sentence_id,sentence_language,sentence_type,sentence_number,sentence_text,sentence_sentiment_score,sentence_lda,sentence_lda_scores
21649,21649,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,4,21650,en,text,814,"The increasing demand for thi: book, which has been so stimulating and helpful to students of modern art and design, has brought about the issue of the present new, revised, and greatly enlarged edition",0.209,"['element', 'wall', 'form']","[0.845, 0.587, 0.554]"
21650,21650,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,4,21651,en,text,815,"""The New Vision"" has proved to be more than a personal credo of an artist.",0,"['element', 'wall', 'form', 'york', 'art', 'press']","[0.678, 0.42, 0.387, 0.483, 0.45, 0.405]"
21651,21651,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,4,21652,en,text,816,It hcu become a standard grammar of modern design.,0,"['hand', 'tabl', 'oper']","[0.779, 0.599, 0.57]"
21652,21652,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,172,21653,en,text,817,"156 Siedlung dessau-törten organisierte bausteile, baujahr 1926 nach plan abb.",0,"['gross', 'bodi', 'aesthet', 'figur', 'continu', 'subject']","[0.695, 0.441, 0.42, 0.463, 0.42, 0.404]"
21653,21653,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,172,21654,en,text,818,"mit ihrem umfang wächst die möglichkeit zum einsatz speziell geschulter organe und verteilen sich die generalunkosten für leitung, aufsieht, maschinen günstiger als bei kleinen bauvor- haben.",0,"['mensch', 'tast', 'unend', 'natur', 'patent', 'sens']","[0.799, 0.31, 0.293, 0.529, 0.395, 0.308]"
21654,21654,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,183,21655,en,text,819,"es steht außer frage, daß über die wirtschaftlichen fragen hinaus das teurere und schwerer zu bewirtschaftende eigenheim mit garten für viele kreise der bevölkerung wesentliche werte für das familienleben der bewohner, insbesondere für die kinder, mi t sich bringt, daß also überall da, wo echte bedürfnisse zum eigenheim vorliegen, dem planmäßigen bau dieser wohnform Vorschub geleistet werden muß, selbst wenn die wirtschaftlichen Schwierigkeiten zur durchführung dieser wohnform größer sind, als für das großhaus, das freilich für städtische bezirke in neuer verbesserter form seinen wert behalten wird.",0,"['water', 'sprech', 'american', 'rein', 'form', 'fest']","[0.488, 0.45, 0.436, 0.679, 0.442, 0.423]"
21655,21655,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,207,21656,en,text,820,"126 Lehre 12, 29, 56, 77, 81, 85, 87, 92, 102, 116, 118, 120, 1: 120, 138 Kunstgeschichte 13, 126 Wissenschaft 12-14, 20, 22, 29, 61, 70, 93, 123 Linie 23, 51-106, 123 Diagonale 53, 59, 69, 119, 122, 136 Eckige 62-72, 75, 78, 85, 88, 90 Freie 55, 72, 100, 128 133 Gebogene 73-75, 78, 84, 85, 88, 89, 90, 95, 128, 133 Gerade 51-61, 73, 7413 3 ,95 133 ,89 ,88 ,85 ,84 ,76 Grenzen 85 Horizontale 52, 59, 61, 69, 92, 93, 94, 101, 109, 127, 136 Kombinierte 86 Komplexe 87-91, 99 Komplizierte 72, 79 Temperatur 53, 54, 57, 61, 64-66, 67 9 9 — 9 — - 9 9 Vertikale 53, 59, 69, 92, 94, 101, 109, 53, 59, 69, 92, 94, 101, 109, 127, 136 Wellenartige 79-82, 133 79-82, 133 Links 110, 113, 114, 115, 116, 128, 129, 130, 135 Lyrik 61, 91, 123, 130, 131, 132 Malerei 12, 26, 28, 29, 44, 52, 58, 62, 69, 70, 75, 85, 100, 102, 104, 119, 126, 127 Methode 16, 70, 77, 123 Musik 12p 28, 37, 62, 77, 87 89, 92, 93, 95 s",0,[],[]
21656,21656,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21657,en,text,821,"war die anwendung von großgerät rationell, für den vorliegenden fall wurden krane für ca.",0,"['zeit', 'punkt', 'architektur', 'begin', 'speak', 'streb']","[0.489, 0.463, 0.44, 0.442, 0.405, 0.395]"
21657,21657,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21658,en,text,822,"eine Untersuchung des baugeländes ergab reiches Vorhandensein an gutem bausan d und kies, infolgedessen entschloß ich mich für die bauten eine beton- bauweis e nach eigenem system anzuwenden, um dadurch zu erreichen, daß die an die baustelle zu transportierenden massen niedrig blieben, denn das Vorhandensein von kies und sand erforderte nur mehr den antransport von zemen t und ausgeglühter koksschlacke zur herstellung der Schlackenbeton- wandeinheiten .",0,"['technisch', 'histor', 'hochschul']","[0.836, 0.599, 0.574]"
21658,21658,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21659,en,text,823,"das konstruktionsprinzip der reihenhäuser: tragend e brandwände aus Schlackenbetonhohlkörpern von 22,5 25 50 cm, also von einer große, die ein mann versetzen kann, decken frei gespannt von brand- wan d zu brandwand aus betonrapidbalken, die ohne Zwischenfüllung, balken nebe n balken, trocken verlegt werden, die frontwände werden durch isolieren- de, nichttragende füllwände aus schlackenbetonhohlsteinen gebildet, die auf armierte n freitragenden betonbalken, mit direkter lastübermittlung auf die brandwände , ruhen.",-0.2,[],[]
21659,21659,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21660,en,text,824,"die durchfiihrung de r rohbauten geschah auf grund eines vorhe r aufgestellten eingehenden werk- platzplanes , derartig, daß die baueinheiten, wandkörper und betondecken- balke n auf der baustelle selbst mit maschinen in fließarbeitsartigen Vorgängen so hergestellt wurden, daß leerlaufe und reibungsverluste planmäßig einge- schränkt wurden.",0,"['hang', 'possibl', 'handl']","[0.799, 0.731, 0.729]"
21660,21660,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21661,en,text,825,"hinterderzu erbauenden hausreihe wurden in acht steinmaschinen die schlacken- hohlkörper im akkordlohn hergestellt, die arbeitsleistungen von zwei mann steigerten sich allmählich bis zu 250 stück pro tag.",0,"['film', 'kind', 'exampl', 'moment', 'sphere', 'given']","[0.518, 0.407, 0.354, 0.359, 0.317, 0.316]"
21661,21661,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21662,en,text,826,"nachdem der vorrat für eine gruppe von 8 häusern fertig eingelagert auf stapel stand, wurden die 8 maschi- nen an die nächste gruppe weitergerückt und so fort.",0,[],[]
21662,21662,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21663,en,text,827,"die rapidbalken wurden am köpf des bauplatzes in dafür errichteten maschi- nellen betrieben unter Verwendung von hochwertigem zement in akkor d herge- stellt, die bewehrungseisen daneben auf Werktischen in der Verlängerung der fabrikationsachs e vorgerichtet, die feuchten balken kommen aus der maschine auf einen trockentisch, an dessen ende die bereits getrockneten balken auf lorenwage n zum kran laufen, der die balken zu je sechs stück gebündelt ver- setzt.",0,[],[]
21663,21663,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,155,21664,en,text,828,"grundsatz: bei der arbeit an der baustelle war es, ein und denselben mann immer wieder für die gleiche baufase in jeder hausgruppe einzusetzen und dadurch die leistung zu steigern, um das ineinandergreifen der einzelnen bau-",0,"['ganz', 'display', 'form', 'observ', 'lung', 'agricultur']","[0.577, 0.219, 0.208, 0.254, 0.231, 0.224]"
21664,21664,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,179,21665,en,text,829,"in gleichem maße wie die modernen baustofife der industriellen fabrikatio n entstanden und an exaktheit der eigenschaften zu- nahmen , wird sich auch die metode des bauens den ökono- mischen verfahren der industrie annähern, d. h. man wird dem ziele entgegengehen, die baukörper in teile zu zerlegen, die nicht meh r an der baustelle, sondern in stationären werkstättenbe- trieben serienmäßig maschinell hergestellt werden, so daß diese teile nunmehr in variabler komposition — der baukasten im großen — im trockenmontageverfahren an der baustelle, unab- hängi g von saison und Witterung, montiert werden können.",0,[],[]
21665,21665,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21666,en,text,830,"This phenomenon has been utilized in the third phase of cubism: all objects seemed to be flattened out; that is, they were simplified to their plane, elevation and section.",0,[],[]
21666,21666,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21667,en,text,831,"In order to see them from all sides, as if one were to move around them, all these views were superimposed.",-0.25,"['lang', 'ober', 'master', 'curv', 'straight', 'free']","[0.588, 0.427, 0.387, 0.456, 0.418, 0.389]"
21667,21667,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21668,en,text,832,But such superimpositions were rather difficult to disentangle.,0,[],[]
21668,21668,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21669,en,text,833,"To differentiate between the multitude of the smaller shapes, which originated by crossing or overlapping each other, the cubists shaded either the edges or the corner of the small shapes while keeping the identity of the general theme.",-0.125,"['natur', 'patent', 'sens', 'mensch', 'tast', 'unend']","[0.643, 0.509, 0.422, 0.767, 0.278, 0.261]"
21669,21669,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21670,en,text,834,This departuri was soon transformed into a genuine form of picture construction.,0.072,"['seat', 'spatial', 'theoret', 'kunst', 'erst', 'malerei']","[0.463, 0.409, 0.395, 0.573, 0.445, 0.431]"
21670,21670,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21671,en,text,835,"There the fine shadings, similar to photographic halftones, light and dark planes, produced a new rhythm which stole the show from the original analytical intention of a better rendering of nature by a vision in motion.",0.2,"['zeit', 'punkt', 'architektur', 'lang', 'ober', 'master']","[0.655, 0.629, 0.606, 0.504, 0.343, 0.303]"
21671,21671,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21672,en,text,836,"These paintings, especially the collages, created new rhythmic references between geometric and free shapes which were divorced almost entirely from their naturalistic origins and previous connotations, i.e., being parts of the object",0.4,"['wert', 'represent', 'applianc']","[0.752, 0.559, 0.536]"
21672,21672,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21673,en,text,837,"This phase of the cubists' efforts, I believe, was the unconscious impetus for my own collage experiments.",0.278,[],[]
21673,21673,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21674,en,text,838,"The function of the artist. Art is the senses’ grindstone, sharpening the eyes, the mind and the feelings.",0,"['seit', 'siedlung', 'mind']","[0.768, 0.573, 0.572]"
21674,21674,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21675,en,text,839,"Art has an educational and formative ideological function, since not only the conscious but also the subconscious mind absorbs the social atmosphere which can be translated into art.",0.033,"['zeit', 'punkt', 'architektur', 'kunst', 'erst', 'malerei']","[0.47, 0.444, 0.421, 0.522, 0.394, 0.38]"
21675,21675,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21676,en,text,840,The artist interprets ideas and concepts through his own media.,0.6,"['natur', 'patent', 'sens', 'mensch', 'tast', 'unend']","[0.646, 0.512, 0.425, 0.804, 0.315, 0.298]"
21676,21676,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21677,en,text,841,"Despite the indirectness of his statement, his work expresses allegiance to the few or many, to arrogance or humility, to the fixed or visionary.",0.133,[],[]
21677,21677,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21678,en,text,842,"In this sense, he must take sides, must proclaim his stand and no true artist can escape this task.",0.35,"['gut', 'bread', 'away']","[0.786, 0.634, 0.553]"
21678,21678,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21679,en,text,843,Otherwise his work would be no more than an exercise in skill. What art contains is not basically different from the content of our other utterances but art attains its effect mainly by subconscious organization of its own means.,0.178,[],[]
21679,21679,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21680,en,text,844,"If that were not so, all problems could be solved successfully through intellectual or verbal discourse alone.",0.525,"['find', 'chest', 'workshop', 'gut', 'bread', 'away']","[0.609, 0.315, 0.288, 0.535, 0.383, 0.302]"
21680,21680,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21681,en,text,845,"The so-called ""unpolitical'' approach to art is a fallacy. Politics is taken here, not in its party connotation, but as a way of realizing ideas for the benefit of the community.",0,"['seat', 'spatial', 'theoret']","[0.63, 0.576, 0.562]"
21681,21681,22,en,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,39,21682,en,text,846,"Such a Weltanschauung is transformed, in the arts, into an organized, felt form by the concrete means of the different modes of expression. This content can Ir generally grasped directly through the senses, on a subliminal level, without a conscio thinking process.",0.075,"['seit', 'siedlung', 'mind', 'effect', 'linear', 'take']","[0.517, 0.322, 0.321, 0.428, 0.336, 0.319]"
